date,hour,trip_count,member_trip_count,casual_trip_count,avg_trip_duration_min,is_weekend,rush_hour,temperature,precipitation_mm,wind_speed
2025-03-01,0,122,69,53,8.53,True,False,1.9,0.0,18.3
2025-03-01,1,85,52,33,8.42,True,False,0.8,0.0,17.2
2025-03-01,2,46,26,20,7.6,True,False,-0.2,0.0,22.1
2025-03-01,3,31,17,14,6.5,True,False,-1.6,0.0,19.8
2025-03-01,4,20,14,6,8.61,True,False,-2.1,0.0,20.2
2025-03-01,5,18,12,6,8.19,True,False,-3.2,0.0,20.8
2025-03-01,6,58,48,10,7.38,True,False,-3.7,0.0,20.7
2025-03-01,7,99,83,16,7.78,True,True,-4.2,0.0,20.6
2025-03-01,8,189,161,28,8.69,True,True,-4.1,0.0,22.9
2025-03-01,9,260,211,49,8.6,True,True,-4.4,0.0,23.4
2025-03-01,10,332,270,62,8.67,True,False,-4.7,0.0,22.1
2025-03-01,11,380,306,74,9.38,True,False,-4.4,0.0,19.4
2025-03-01,12,370,300,70,10.65,True,False,-4.3,0.0,17.2
2025-03-01,13,418,335,83,9.75,True,False,-3.7,0.0,16.3
2025-03-01,14,378,279,99,11.38,True,False,-3.4,0.0,14.3
2025-03-01,15,360,265,95,10.56,True,False,-3.1,0.0,12.8
2025-03-01,16,340,242,98,11.25,True,True,-3.0,0.0,10.9
2025-03-01,17,344,259,85,10.87,True,True,-3.0,0.0,8.9
2025-03-01,18,306,218,88,10.9,True,True,-3.3,0.0,6.3
2025-03-01,19,223,162,61,9.43,True,False,-4.2,0.0,4.4
2025-03-01,20,155,119,36,8.82,True,False,-4.4,0.0,3.4
2025-03-01,21,167,101,66,10.34,True,False,-4.6,0.0,3.6
2025-03-01,22,154,104,50,8.97,True,False,-4.6,0.0,4.1
2025-03-01,23,122,82,40,8.35,True,False,-4.7,0.0,4.2
2025-03-02,0,101,62,39,8.21,True,False,-5.0,0.0,4.1
2025-03-02,1,67,38,29,8.31,True,False,-5.4,0.0,4.0
2025-03-02,2,53,37,16,8.04,True,False,-5.7,0.0,4.3
2025-03-02,3,44,22,22,8.58,True,False,-5.8,0.0,5.2
2025-03-02,4,18,14,4,10.27,True,False,-6.1,0.0,5.2
2025-03-02,5,20,15,5,8.34,True,False,-6.6,0.0,4.5
2025-03-02,6,47,39,8,6.43,True,False,-6.9,0.0,4.5
2025-03-02,7,77,63,14,9.72,True,True,-7.1,0.0,4.5
2025-03-02,8,148,116,32,9.5,True,True,-7.8,0.0,5.2
2025-03-02,9,236,193,43,8.22,True,True,-6.2,0.0,4.2
2025-03-02,10,290,212,78,11.03,True,False,-3.9,0.0,2.9
2025-03-02,11,404,304,100,12.82,True,False,-2.2,0.0,2.9
2025-03-02,12,386,291,95,11.46,True,False,-1.1,0.0,3.1
2025-03-02,13,376,268,108,11.91,True,False,-0.3,0.0,1.9
2025-03-02,14,401,289,112,13.78,True,False,0.3,0.0,1.6
2025-03-02,15,413,304,109,13.22,True,False,0.6,0.0,2.1
2025-03-02,16,415,311,104,11.53,True,True,0.6,0.0,4.2
2025-03-02,17,363,282,81,11.5,True,True,0.2,0.0,5.8
2025-03-02,18,273,218,55,10.24,True,True,-0.2,0.0,6.1
2025-03-02,19,184,146,38,8.58,True,False,-1.2,0.0,6.2
2025-03-02,20,161,123,38,9.4,True,False,-1.3,0.0,6.4
2025-03-02,21,118,85,33,9.77,True,False,-1.6,0.0,5.8
2025-03-02,22,91,68,23,10.38,True,False,-1.9,0.0,4.4
2025-03-02,23,59,47,12,9.8,True,False,-1.7,0.0,6.4
2025-03-03,0,36,20,16,7.9,False,False,-1.5,0.0,7.0
2025-03-03,1,20,12,8,7.99,False,False,-0.9,0.0,7.4
2025-03-03,2,11,8,3,15.86,False,False,-0.8,0.0,7.2
2025-03-03,3,7,3,4,5.14,False,False,-0.6,0.0,7.8
2025-03-03,4,17,13,4,13.75,False,False,-0.6,0.0,9.1
2025-03-03,5,96,78,18,6.84,False,False,-0.7,0.0,9.0
2025-03-03,6,290,262,28,7.83,False,False,-0.6,0.0,10.6
2025-03-03,7,523,461,62,8.99,False,True,-0.6,0.0,11.7
2025-03-03,8,618,543,75,9.63,False,True,-0.2,0.0,13.2
2025-03-03,9,356,301,55,8.57,False,True,0.8,0.0,13.2
2025-03-03,10,248,217,31,8.87,False,False,1.9,0.0,13.2
2025-03-03,11,254,197,57,8.74,False,False,3.2,0.0,13.2
2025-03-03,12,375,320,55,9.32,False,False,4.7,0.0,14.6
2025-03-03,13,332,270,62,9.28,False,False,5.5,0.0,17.6
2025-03-03,14,347,259,88,9.93,False,False,6.0,0.0,16.9
2025-03-03,15,557,446,111,9.46,False,False,6.6,0.0,16.9
2025-03-03,16,871,728,143,10.28,False,True,7.5,0.0,18.3
2025-03-03,17,990,829,161,10.82,False,True,7.7,0.0,17.2
2025-03-03,18,653,540,113,9.77,False,True,7.2,0.0,17.2
2025-03-03,19,423,350,73,8.58,False,False,6.2,0.0,16.4
2025-03-03,20,277,219,58,9.65,False,False,4.8,0.0,16.6
2025-03-03,21,204,151,53,9.82,False,False,4.8,0.0,17.8
2025-03-03,22,135,98,37,9.33,False,False,5.1,0.0,18.6
2025-03-03,23,80,53,27,10.85,False,False,5.6,0.0,19.3
2025-03-04,0,34,24,10,11.17,False,False,5.9,0.0,19.7
2025-03-04,1,22,14,8,6.51,False,False,6.2,0.0,19.4
2025-03-04,2,12,5,7,6.72,False,False,6.7,0.0,19.3
2025-03-04,3,8,5,3,6.25,False,False,7.1,0.0,20.3
2025-03-04,4,27,15,12,8.65,False,False,6.9,0.0,19.8
2025-03-04,5,73,62,11,8.19,False,False,6.6,0.0,17.8
2025-03-04,6,95,84,11,7.89,False,False,6.3,0.0,16.8
2025-03-04,7,343,302,41,8.88,False,True,6.1,0.0,16.9
2025-03-04,8,602,523,79,9.76,False,True,6.4,2.4,18.8
2025-03-04,9,388,322,66,8.67,False,True,6.1,1.2,19.9
2025-03-04,10,260,202,58,10.22,False,False,7.2,0.1,22.0
2025-03-04,11,341,277,64,9.55,False,False,7.8,0.0,21.3
2025-03-04,12,190,165,25,7.48,False,False,9.4,0.0,22.1
2025-03-04,13,127,109,18,7.07,False,False,10.6,0.0,24.7
2025-03-04,14,116,93,23,7.71,False,False,10.7,0.0,21.1
2025-03-04,15,315,256,59,9.81,False,False,11.1,1.7,19.1
2025-03-04,16,668,570,98,9.7,False,True,10.6,0.6,11.4
2025-03-04,17,648,550,98,10.51,False,True,11.1,0.0,8.4
2025-03-04,18,458,396,62,9.54,False,True,8.8,0.0,12.4
2025-03-04,19,215,177,38,8.72,False,False,7.5,0.3,10.9
2025-03-04,20,96,70,26,7.69,False,False,5.4,0.8,16.9
2025-03-04,21,106,84,22,8.75,False,False,5.2,1.7,16.9
2025-03-04,22,103,76,27,9.02,False,False,5.8,1.4,19.1
2025-03-04,23,67,46,21,7.71,False,False,5.9,0.7,19.6
2025-03-05,0,40,21,19,8.99,False,False,6.8,0.2,18.7
2025-03-05,1,11,8,3,8.32,False,False,7.2,0.9,18.2
2025-03-05,2,5,2,3,6.34,False,False,7.2,0.5,18.3
2025-03-05,3,6,3,3,6.67,False,False,7.8,0.6,16.6
2025-03-05,4,24,11,13,20.39,False,False,7.8,1.5,11.5
2025-03-05,5,92,77,15,7.51,False,False,8.6,0.3,13.9
2025-03-05,6,258,220,38,8.87,False,False,8.6,0.1,18.5
2025-03-05,7,618,541,77,9.26,False,True,8.1,0.1,19.2
2025-03-05,8,809,700,109,9.79,False,True,8.1,3.9,16.8
2025-03-05,9,441,352,89,9.03,False,True,8.8,0.1,16.0
2025-03-05,10,295,231,64,9.19,False,False,10.0,0.0,16.3
2025-03-05,11,378,306,72,10.0,False,False,10.4,0.1,16.5
2025-03-05,12,426,340,86,8.73,False,False,10.8,0.1,19.4
2025-03-05,13,256,219,37,8.27,False,False,10.6,0.1,18.8
2025-03-05,14,216,182,34,8.53,False,False,10.0,0.0,18.1
2025-03-05,15,318,255,63,8.74,False,False,8.1,0.8,17.9
2025-03-05,16,329,275,54,8.58,False,True,4.6,0.3,23.1
2025-03-05,17,464,408,56,10.72,False,True,2.3,0.7,21.8
2025-03-05,18,371,318,53,8.73,False,True,1.4,0.6,25.1
2025-03-05,19,232,198,34,7.86,False,False,0.3,0.3,25.9
2025-03-05,20,183,145,38,9.26,False,False,0.2,0.3,22.7
2025-03-05,21,160,138,22,7.87,False,False,-0.4,0.1,24.3
2025-03-05,22,110,78,32,7.3,False,False,-0.9,0.0,23.1
2025-03-05,23,57,39,18,8.8,False,False,-1.1,0.0,23.3
2025-03-06,0,41,32,9,6.18,False,False,-1.4,0.0,24.1
2025-03-06,1,15,12,3,6.49,False,False,-1.4,0.0,24.3
2025-03-06,2,15,10,5,8.36,False,False,-1.7,0.0,24.9
2025-03-06,3,16,9,7,12.36,False,False,-1.9,0.0,25.5
2025-03-06,4,16,10,6,8.67,False,False,-2.0,0.0,24.2
2025-03-06,5,78,65,13,8.67,False,False,-2.2,0.0,22.2
2025-03-06,6,279,238,41,8.33,False,False,-2.3,0.0,21.8
2025-03-06,7,577,516,61,9.03,False,True,-2.5,0.0,20.1
2025-03-06,8,745,646,99,9.35,False,True,-2.4,0.0,17.6
2025-03-06,9,441,359,82,8.6,False,True,-2.1,0.0,18.3
2025-03-06,10,301,239,62,8.92,False,False,-1.3,0.0,16.1
2025-03-06,11,335,257,78,10.92,False,False,-0.1,0.0,14.4
2025-03-06,12,410,334,76,8.83,False,False,1.3,0.0,14.6
2025-03-06,13,378,293,85,10.15,False,False,2.5,0.0,15.7
2025-03-06,14,392,294,98,10.69,False,False,3.2,0.0,16.1
2025-03-06,15,626,484,142,10.73,False,False,3.8,0.0,14.6
2025-03-06,16,904,738,166,10.92,False,True,4.2,0.0,12.9
2025-03-06,17,998,847,151,10.73,False,True,4.2,0.0,11.7
2025-03-06,18,700,579,121,9.62,False,True,3.6,0.0,9.5
2025-03-06,19,413,331,82,9.03,False,False,2.0,0.0,5.8
2025-03-06,20,262,203,59,9.62,False,False,1.4,0.0,7.8
2025-03-06,21,237,178,59,9.59,False,False,1.0,0.0,9.5
2025-03-06,22,159,106,53,9.72,False,False,0.6,0.0,10.8
2025-03-06,23,103,62,41,13.16,False,False,0.6,0.0,11.3
2025-03-07,0,65,47,18,6.92,False,False,0.2,0.0,9.9
2025-03-07,1,32,22,10,8.8,False,False,0.6,0.0,10.1
2025-03-07,2,24,9,15,8.41,False,False,0.6,0.0,10.0
2025-03-07,3,20,14,6,10.02,False,False,0.8,0.0,9.2
2025-03-07,4,15,8,7,10.83,False,False,0.8,0.0,9.7
2025-03-07,5,89,73,16,7.54,False,False,0.9,0.0,8.8
2025-03-07,6,244,222,22,8.11,False,False,0.7,0.0,9.2
2025-03-07,7,474,413,61,9.11,False,True,0.6,0.0,9.7
2025-03-07,8,549,471,78,8.57,False,True,0.6,0.1,7.3
2025-03-07,9,359,293,66,8.8,False,True,1.0,0.2,5.9
2025-03-07,10,253,207,46,7.64,False,False,1.4,0.2,4.9
2025-03-07,11,234,200,34,9.6,False,False,1.8,0.2,4.9
2025-03-07,12,198,160,38,8.38,False,False,1.9,0.4,4.1
2025-03-07,13,179,146,33,8.51,False,False,1.5,0.5,5.6
2025-03-07,14,196,162,34,8.84,False,False,1.4,0.7,6.4
2025-03-07,15,261,208,53,9.6,False,False,1.4,0.5,8.9
2025-03-07,16,415,348,67,10.25,False,True,1.1,0.4,9.7
2025-03-07,17,427,361,66,9.6,False,True,0.8,0.4,9.1
2025-03-07,18,363,300,63,10.36,False,True,0.4,0.2,7.3
2025-03-07,19,246,174,72,10.16,False,False,0.3,0.1,4.2
2025-03-07,20,195,149,46,9.51,False,False,0.5,0.0,2.0
2025-03-07,21,150,117,33,8.19,False,False,0.4,0.0,5.9
2025-03-07,22,121,77,44,10.72,False,False,0.3,0.0,8.7
2025-03-07,23,115,81,34,9.32,False,False,0.3,0.0,9.2
2025-03-08,0,103,59,44,9.53,True,False,0.3,0.0,9.5
2025-03-08,1,88,43,45,11.12,True,False,-0.1,0.0,11.6
2025-03-08,2,60,36,24,10.47,True,False,-0.1,0.0,14.6
2025-03-08,3,36,21,15,8.81,True,False,-0.3,0.0,15.3
2025-03-08,4,22,11,11,7.8,True,False,-0.8,0.0,11.9
2025-03-08,5,20,15,5,9.25,True,False,-1.1,0.0,10.1
2025-03-08,6,69,58,11,8.72,True,False,-1.1,0.0,9.4
2025-03-08,7,156,123,33,8.73,True,True,-1.5,0.0,7.5
2025-03-08,8,249,193,56,11.08,True,True,-0.9,0.0,5.0
2025-03-08,9,384,285,99,10.34,True,True,0.0,0.0,2.2
2025-03-08,10,509,373,136,10.77,True,False,0.9,0.0,4.0
2025-03-08,11,631,425,206,13.59,True,False,2.3,0.0,7.9
2025-03-08,12,635,432,203,12.8,True,False,3.8,0.0,8.0
2025-03-08,13,750,485,265,13.76,True,False,5.2,0.0,8.8
2025-03-08,14,872,540,332,14.78,True,False,6.6,0.0,9.0
2025-03-08,15,824,490,334,15.36,True,False,7.7,0.0,12.0
2025-03-08,16,825,551,274,14.35,True,True,9.1,0.0,13.7
2025-03-08,17,633,427,206,13.99,True,True,8.9,0.0,17.0
2025-03-08,18,487,335,152,11.01,True,True,8.2,0.0,14.9
2025-03-08,19,346,252,94,10.76,True,False,7.1,0.0,16.1
2025-03-08,20,243,160,83,12.05,True,False,6.1,0.0,17.1
2025-03-08,21,214,143,71,11.89,True,False,5.8,0.0,18.2
2025-03-08,22,228,153,75,10.52,True,False,5.3,0.0,17.5
2025-03-08,23,198,124,74,11.12,True,False,4.6,0.0,16.6
2025-03-09,0,177,112,65,9.63,True,False,3.9,0.0,15.9
2025-03-09,1,125,64,61,26.65,True,False,3.4,0.0,16.2
2025-03-09,3,133,72,61,11.56,True,False,2.3,0.0,13.7
2025-03-09,4,55,21,34,10.54,True,False,1.7,0.0,12.4
2025-03-09,5,26,13,13,9.77,True,False,1.2,0.0,11.5
2025-03-09,6,66,53,13,8.76,True,False,0.8,0.0,11.2
2025-03-09,7,94,75,19,11.73,True,True,0.4,0.0,10.9
2025-03-09,8,224,173,51,9.78,True,True,0.9,0.0,10.5
2025-03-09,9,325,244,81,10.84,True,True,2.2,0.0,10.5
2025-03-09,10,434,317,117,12.63,True,False,4.3,0.0,9.9
2025-03-09,11,635,450,185,14.31,True,False,6.8,0.0,9.9
2025-03-09,12,833,547,286,14.65,True,False,8.9,0.0,11.4
2025-03-09,13,985,611,374,16.87,True,False,10.6,0.0,13.0
2025-03-09,14,1034,639,395,17.26,True,False,11.8,0.0,15.7
2025-03-09,15,1136,680,456,18.35,True,False,12.8,0.0,16.7
2025-03-09,16,1053,624,429,18.12,True,True,13.1,0.0,16.8
2025-03-09,17,923,567,356,15.74,True,True,12.9,0.0,15.9
2025-03-09,18,694,450,244,15.09,True,True,11.9,0.0,15.2
2025-03-09,19,447,312,135,13.64,True,False,10.4,0.0,15.0
2025-03-09,20,334,222,112,13.17,True,False,9.8,0.0,16.2
2025-03-09,21,223,155,68,11.41,True,False,9.1,0.0,16.3
2025-03-09,22,169,97,72,12.41,True,False,8.6,0.0,16.1
2025-03-09,23,88,50,38,12.33,True,False,7.9,0.0,16.1
2025-03-10,0,69,43,26,10.3,False,False,7.5,0.0,16.2
2025-03-10,1,40,21,19,7.32,False,False,7.0,0.0,15.1
2025-03-10,2,23,16,7,9.76,False,False,6.4,0.0,14.6
2025-03-10,3,24,13,11,13.39,False,False,5.9,0.0,13.6
2025-03-10,4,19,17,2,8.6,False,False,5.3,0.0,12.1
2025-03-10,5,102,85,17,8.74,False,False,4.7,0.0,11.6
2025-03-10,6,351,302,49,8.62,False,False,4.2,0.0,11.3
2025-03-10,7,606,520,86,10.92,False,True,3.8,0.0,11.5
2025-03-10,8,868,756,112,9.66,False,True,4.2,0.0,11.9
2025-03-10,9,526,431,95,10.3,False,True,5.8,0.0,13.2
2025-03-10,10,381,283,98,11.88,False,False,7.9,0.0,11.0
2025-03-10,11,497,351,146,13.64,False,False,10.4,0.0,11.8
2025-03-10,12,609,426,183,12.82,False,False,12.8,0.0,11.6
2025-03-10,13,674,454,220,14.91,False,False,14.8,0.0,11.9
2025-03-10,14,719,464,255,14.43,False,False,16.3,0.0,12.6
2025-03-10,15,1053,729,324,14.95,False,False,17.2,0.0,14.7
2025-03-10,16,1609,1142,467,14.61,False,True,17.6,0.0,14.8
2025-03-10,17,2055,1420,635,14.61,False,True,17.5,0.0,14.7
2025-03-10,18,1446,986,460,14.5,False,True,16.2,0.0,15.8
2025-03-10,19,840,607,233,12.53,False,False,14.4,0.0,18.0
2025-03-10,20,553,384,169,12.04,False,False,13.9,0.0,17.0
2025-03-10,21,406,259,147,12.0,False,False,13.6,0.0,19.8
2025-03-10,22,232,154,78,11.51,False,False,13.3,0.0,22.0
2025-03-10,23,145,84,61,13.73,False,False,12.9,0.0,22.8
2025-03-11,0,89,54,35,13.5,False,False,12.6,0.0,22.4
2025-03-11,1,42,29,13,13.08,False,False,12.2,0.0,21.1
2025-03-11,2,32,20,12,13.27,False,False,11.8,0.0,19.4
2025-03-11,3,28,17,11,11.63,False,False,11.1,0.0,17.6
2025-03-11,4,47,27,20,11.33,False,False,10.4,0.0,15.7
2025-03-11,5,114,99,15,9.44,False,False,9.6,0.0,14.3
2025-03-11,6,415,341,74,8.9,False,False,8.9,0.0,13.9
2025-03-11,7,868,742,126,10.54,False,True,8.1,0.0,12.4
2025-03-11,8,1218,1017,201,10.52,False,True,8.1,0.0,13.5
2025-03-11,9,588,470,118,9.1,False,True,8.5,0.0,23.1
2025-03-11,10,348,278,70,11.19,False,False,5.6,0.0,22.9
2025-03-11,11,403,316,87,9.9,False,False,4.8,0.0,24.5
2025-03-11,12,432,333,99,9.08,False,False,4.2,0.0,23.4
2025-03-11,13,413,299,114,9.48,False,False,3.8,0.0,20.9
2025-03-11,14,413,323,90,9.73,False,False,3.5,0.0,19.3
2025-03-11,15,631,488,143,10.92,False,False,3.2,0.0,19.4
2025-03-11,16,977,797,180,10.67,False,True,2.7,0.0,19.0
2025-03-11,17,1200,977,223,10.67,False,True,2.1,0.0,18.1
2025-03-11,18,809,658,151,9.53,False,True,1.4,0.0,16.7
2025-03-11,19,441,371,70,9.38,False,False,0.8,0.0,15.1
2025-03-11,20,289,219,70,8.81,False,False,1.0,0.0,14.8
2025-03-11,21,239,196,43,8.36,False,False,1.4,0.0,15.9
2025-03-11,22,157,111,46,9.34,False,False,1.7,0.0,15.9
2025-03-11,23,93,68,25,9.45,False,False,2.1,0.0,14.3
2025-03-12,0,62,41,21,8.48,False,False,2.6,0.0,13.8
2025-03-12,1,29,14,15,9.55,False,False,2.8,0.0,15.7
2025-03-12,2,20,9,11,6.47,False,False,2.8,0.0,15.6
2025-03-12,3,15,11,4,12.29,False,False,2.8,0.0,14.6
2025-03-12,4,21,14,7,6.73,False,False,2.5,0.0,14.1
2025-03-12,5,111,99,12,7.76,False,False,2.0,0.0,13.8
2025-03-12,6,362,320,42,8.09,False,False,1.5,0.0,13.2
2025-03-12,7,732,639,93,9.21,False,True,1.1,0.0,12.3
2025-03-12,8,1026,885,141,9.86,False,True,2.1,0.0,12.9
2025-03-12,9,519,428,91,8.54,False,True,3.0,0.0,11.0
2025-03-12,10,368,285,83,9.6,False,False,3.7,0.0,10.7
2025-03-12,11,422,324,98,10.91,False,False,4.4,0.0,8.8
2025-03-12,12,474,374,100,10.17,False,False,5.3,0.0,7.4
2025-03-12,13,481,373,108,10.08,False,False,6.2,0.0,7.3
2025-03-12,14,532,385,147,10.32,False,False,6.4,0.0,7.6
2025-03-12,15,701,509,192,10.96,False,False,6.6,0.0,8.6
2025-03-12,16,1184,926,258,10.96,False,True,6.4,0.0,8.1
2025-03-12,17,1321,1090,231,11.9,False,True,6.0,0.0,7.7
2025-03-12,18,928,722,206,10.34,False,True,4.9,0.0,6.6
2025-03-12,19,589,451,138,9.63,False,False,3.8,0.0,6.7
2025-03-12,20,370,288,82,10.59,False,False,3.8,0.0,6.5
2025-03-12,21,242,172,70,10.18,False,False,3.1,0.0,4.7
2025-03-12,22,189,136,53,9.13,False,False,2.5,0.0,4.2
2025-03-12,23,100,65,35,8.1,False,False,2.0,0.0,4.1
2025-03-13,0,84,47,37,9.72,False,False,1.9,0.0,2.8
2025-03-13,1,29,17,12,10.1,False,False,1.4,0.0,4.2
2025-03-13,2,22,10,12,11.7,False,False,1.1,0.0,4.6
2025-03-13,3,17,11,6,7.93,False,False,0.9,0.0,4.8
2025-03-13,4,29,17,12,7.03,False,False,1.2,0.0,5.4
2025-03-13,5,111,93,18,7.57,False,False,1.4,0.0,5.8
2025-03-13,6,330,289,41,8.36,False,False,1.3,0.0,5.5
2025-03-13,7,688,599,89,10.03,False,True,0.9,0.0,5.1
2025-03-13,8,1054,908,146,9.7,False,True,2.0,0.0,5.0
2025-03-13,9,517,424,93,10.24,False,True,3.5,0.0,5.7
2025-03-13,10,385,304,81,10.99,False,False,5.0,0.0,5.2
2025-03-13,11,458,323,135,11.56,False,False,6.2,0.0,6.2
2025-03-13,12,556,420,136,11.45,False,False,7.2,0.0,6.3
2025-03-13,13,555,407,148,12.04,False,False,8.6,0.0,6.3
2025-03-13,14,629,446,183,12.09,False,False,9.6,0.0,7.4
2025-03-13,15,779,585,194,12.69,False,False,9.3,0.0,9.1
2025-03-13,16,1197,901,296,12.81,False,True,8.7,0.0,9.7
2025-03-13,17,1513,1148,365,12.01,False,True,8.0,0.0,9.7
2025-03-13,18,1049,774,275,12.02,False,True,7.1,0.0,10.0
2025-03-13,19,661,483,178,10.7,False,False,6.3,0.0,9.9
2025-03-13,20,368,285,83,9.13,False,False,7.7,0.0,11.8
2025-03-13,21,347,245,102,10.7,False,False,8.2,0.0,13.6
2025-03-13,22,276,200,76,10.42,False,False,9.0,0.0,15.0
2025-03-13,23,184,108,76,11.42,False,False,9.1,0.0,15.2
2025-03-14,0,146,97,49,10.59,False,False,9.1,0.0,15.1
2025-03-14,1,80,47,33,9.53,False,False,9.1,0.0,15.0
2025-03-14,2,52,22,30,9.92,False,False,8.9,0.0,16.1
2025-03-14,3,24,9,15,15.97,False,False,8.7,0.0,16.2
2025-03-14,4,21,17,4,8.95,False,False,8.5,0.0,16.2
2025-03-14,5,101,86,15,8.76,False,False,8.7,0.0,15.5
2025-03-14,6,295,254,41,8.97,False,False,8.9,0.0,14.8
2025-03-14,7,634,524,110,10.41,False,True,9.1,0.0,15.2
2025-03-14,8,801,664,137,10.12,False,True,10.3,0.0,16.0
2025-03-14,9,594,438,156,13.88,False,True,12.3,0.0,16.5
2025-03-14,10,568,338,230,14.89,False,False,14.4,0.0,17.3
2025-03-14,11,831,476,355,17.79,False,False,16.2,0.0,18.2
2025-03-14,12,1144,604,540,17.29,False,False,19.5,0.0,19.9
2025-03-14,13,1305,676,629,17.48,False,False,21.5,0.0,22.1
2025-03-14,14,1474,755,719,18.63,False,False,22.7,0.0,22.5
2025-03-14,15,1755,932,823,18.32,False,False,23.3,0.0,21.7
2025-03-14,16,2111,1198,913,15.87,False,True,23.2,0.0,20.8
2025-03-14,17,2135,1223,912,17.01,False,True,22.5,0.0,20.2
2025-03-14,18,1876,1044,832,15.12,False,True,21.2,0.0,21.1
2025-03-14,19,1203,674,529,14.23,False,False,20.5,0.0,21.4
2025-03-14,20,817,473,344,14.35,False,False,21.1,0.0,21.4
2025-03-14,21,629,353,276,13.6,False,False,20.3,0.0,25.3
2025-03-14,22,612,319,293,13.08,False,False,20.0,0.0,27.6
2025-03-14,23,513,234,279,13.6,False,False,19.5,0.2,25.8
2025-03-15,0,142,62,80,9.94,True,False,15.6,0.3,24.7
2025-03-15,1,25,13,12,16.36,True,False,15.0,3.8,23.1
2025-03-15,2,30,19,11,14.68,True,False,14.2,4.8,20.3
2025-03-15,3,35,15,20,12.99,True,False,14.4,0.9,23.1
2025-03-15,4,29,13,16,17.99,True,False,14.5,0.0,23.9
2025-03-15,5,29,18,11,9.86,True,False,14.6,0.0,25.3
2025-03-15,6,122,86,36,8.68,True,False,14.5,0.0,24.9
2025-03-15,7,297,193,104,10.81,True,True,14.3,0.0,25.4
2025-03-15,8,662,391,271,11.82,True,True,14.3,0.0,24.8
2025-03-15,9,1113,630,483,12.27,True,True,15.7,0.0,26.1
2025-03-15,10,1146,647,499,13.93,True,False,17.1,0.0,26.4
2025-03-15,11,1218,630,588,14.69,True,False,18.1,0.0,29.3
2025-03-15,12,1373,635,738,15.86,True,False,18.9,0.0,29.6
2025-03-15,13,1409,639,770,16.61,True,False,19.4,0.0,28.9
2025-03-15,14,1412,609,803,17.25,True,False,19.6,0.0,32.8
2025-03-15,15,1233,579,654,16.76,True,False,18.6,0.0,29.3
2025-03-15,16,1211,567,644,16.9,True,True,18.2,0.0,25.4
2025-03-15,17,1105,511,594,14.39,True,True,17.9,0.0,22.7
2025-03-15,18,1077,551,526,14.23,True,True,16.4,0.0,19.9
2025-03-15,19,821,410,411,13.08,True,False,14.9,0.0,12.7
2025-03-15,20,518,276,242,12.43,True,False,10.2,0.0,9.6
2025-03-15,21,445,233,212,11.88,True,False,9.0,0.0,12.8
2025-03-15,22,338,189,149,12.86,True,False,7.7,0.0,12.3
2025-03-15,23,196,109,87,11.31,True,False,6.7,0.4,12.9
2025-03-16,0,158,87,71,11.26,True,False,5.6,0.8,13.9
2025-03-16,1,141,68,73,10.59,True,False,5.1,0.7,11.8
2025-03-16,2,75,36,39,10.26,True,False,4.3,1.3,9.8
2025-03-16,3,17,11,6,8.43,True,False,3.8,1.0,15.2
2025-03-16,4,16,9,7,10.92,True,False,3.0,1.4,12.2
2025-03-16,5,28,21,7,12.28,True,False,1.7,1.7,11.1
2025-03-16,6,56,41,15,11.06,True,False,1.5,1.0,11.5
2025-03-16,7,81,59,22,11.52,True,True,1.5,0.9,16.4
2025-03-16,8,162,123,39,10.23,True,True,1.7,0.2,13.9
2025-03-16,9,159,120,39,8.49,True,True,1.4,0.1,14.2
2025-03-16,10,160,115,45,9.52,True,False,1.1,0.2,14.0
2025-03-16,11,175,138,37,10.47,True,False,0.9,0.5,12.4
2025-03-16,12,140,101,39,8.72,True,False,0.9,0.8,14.5
2025-03-16,13,135,110,25,11.4,True,False,0.3,1.1,14.8
2025-03-16,14,196,150,46,12.08,True,False,0.3,0.9,15.0
2025-03-16,15,244,168,76,11.41,True,False,0.4,0.6,15.8
2025-03-16,16,286,203,83,11.9,True,True,0.4,0.2,15.2
2025-03-16,17,294,198,96,10.32,True,True,0.3,0.0,13.9
2025-03-16,18,296,230,66,12.07,True,True,0.2,0.0,13.4
2025-03-16,19,244,192,52,9.87,True,False,0.2,0.0,11.4
2025-03-16,20,161,121,40,10.08,True,False,0.2,0.0,4.0
2025-03-16,21,146,112,34,7.6,True,False,-0.8,0.0,5.4
2025-03-16,22,89,61,28,8.88,True,False,-0.6,0.0,6.5
2025-03-16,23,51,33,18,10.41,True,False,-1.0,0.0,6.1
2025-03-17,0,53,36,17,6.73,False,False,-1.2,0.0,7.6
2025-03-17,1,32,16,16,8.64,False,False,-1.6,0.0,6.6
2025-03-17,2,17,9,8,8.15,False,False,-2.2,0.0,5.2
2025-03-17,3,11,7,4,11.24,False,False,-2.2,0.0,5.8
2025-03-17,4,24,16,8,9.21,False,False,-3.1,0.0,4.0
2025-03-17,5,95,75,20,8.21,False,False,-2.8,0.0,1.0
2025-03-17,6,269,218,51,8.13,False,False,-3.5,0.0,2.0
2025-03-17,7,558,472,86,8.72,False,True,-3.4,0.0,1.1
2025-03-17,8,786,679,107,9.21,False,True,-3.2,0.0,4.0
2025-03-17,9,419,322,97,10.63,False,True,-0.2,0.0,5.4
2025-03-17,10,341,248,93,10.06,False,False,1.6,0.0,7.5
